Trial 230, Try 1 complete: Score = -1002
Trial 230, Try 2 complete: Score = -1013
Trial 230, Try 3 complete: Score = -1012
Trial 230, Try 4 complete: Score = -1009
Trial 230, Try 5 complete: Score = -1009
Trial 230, Try 6 complete: Score = -1009
Trial 230, Try 7 complete: Score = -1009
Trial 230, Try 8 complete: Score = -1009
Trial 230, Try 9 complete: Score = -1009
Trial 230, Try 10 complete: Score = -1009
Trial 231, Try 1 complete: Score = -1022
Trial 231, Try 2 complete: Score = -1009
Trial 231, Try 3 complete: Score = -1000
Trial 231, Try 4 complete: Score = -1000
Trial 231, Try 5 complete: Score = -1000
Trial 231, Try 6 complete: Score = -1000
Trial 231, Try 7 complete: Score = -1000
Trial 231, Try 8 complete: Score = -1000
Trial 231, Try 9 complete: Score = -1000
Trial 231, Try 10 complete: Score = -1000
Trial 232, Try 1 complete: Score = -1014
Trial 232, Try 2 complete: Score = -1017
Trial 232, Try 4 complete: Score = -1021
Trial 232, Try 6 complete: Score = -1021
Trial 232, Try 8 complete: Score = -1021
Trial 232, Try 10 complete: Score = -1021
Trial 233, Try 1 complete: Score = -1002
Trial 233, Try 2 complete: Score = -1017
Trial 236, Try 1 complete: Score = -1002
Trial 236, Try 2 complete: Score = -1003
Trial 236, Try 3 complete: Score = -1004
Trial 236, Try 4 complete: Score = -1010
Trial 236, Try 5 complete: Score = -1009
Trial 236, Try 6 complete: Score = -1000
Trial 236, Try 7 complete: Score = -1000
Trial 236, Try 8 complete: Score = -1000
Trial 236, Try 9 complete: Score = -1000
Trial 236, Try 10 complete: Score = -1000
Trial 237, Try 1 complete: Score = -1012
Trial 237, Try 2 complete: Score = -1018
Trial 237, Try 3 complete: Score = -1012
Trial 237, Try 4 complete: Score = -1019
Trial 237, Try 5 complete: Score = -1016
Trial 237, Try 6 complete: Score = -1017
Trial 237, Try 7 complete: Score = -1009
Trial 237, Try 8 complete: Score = -1009
Trial 237, Try 9 complete: Score = -1009
Trial 237, Try 10 complete: Score = -1009
Trial 240, Try 1 complete: Score = -1003
Trial 243, Try 1 complete: Score = -1006
Trial 243, Try 2 complete: Score = -1001
Trial 243, Try 3 complete: Score = -1006
Trial 243, Try 4 complete: Score = -1000
Trial 243, Try 5 complete: Score = -1000
Trial 243, Try 6 complete: Score = -1000
Trial 243, Try 7 complete: Score = -1000
Trial 243, Try 8 complete: Score = -1000
Trial 243, Try 9 complete: Score = -1000
Trial 243, Try 10 complete: Score = -1000
Trial 244, Try 1 complete: Score = -1003
Trial 244, Try 2 complete: Score = -1003
Trial 244, Try 3 complete: Score = -1000
Trial 244, Try 4 complete: Score = -1000
Trial 244, Try 5 complete: Score = -1000
Trial 244, Try 6 complete: Score = -1000
Trial 244, Try 7 complete: Score = -1000
Trial 244, Try 8 complete: Score = -1000
Trial 244, Try 9 complete: Score = -1000
Trial 244, Try 10 complete: Score = -1000
Trial 245, Try 3 complete: Score = -1001
Trial 245, Try 4 complete: Score = -1001
Trial 245, Try 5 complete: Score = -10
Trial 245, Try 6 complete: Score = -1001
Trial 245, Try 7 complete: Score = -1001
Trial 245, Try 8 complete: Score = -10
Trial 245, Try 9 complete: Score = -1001
Trial 245, Try 10 complete: Score = -1001
Trial 246, Try 1 complete: Score = -1002
Trial 248, Try 1 complete: Score = -1007
Trial 248, Try 2 complete: Score = -1025
Trial 248, Try 3 complete: Score = -1000
Trial 248, Try 4 complete: Score = -1002
Trial 248, Try 5 complete: Score = -1000
Trial 248, Try 6 complete: Score = -1000
Trial 248, Try 7 complete: Score = -1000
Trial 248, Try 8 complete: Score = -1000
Trial 248, Try 9 complete: Score = -1000
Trial 248, Try 10 complete: Score = -1000
Trial 250, Try 1 complete: Score = -1002
Trial 251, Try 1 complete: Score = -1023
Trial 251, Try 2 complete: Score = -1001
Trial 251, Try 3 complete: Score = -1016
Trial 251, Try 4 complete: Score = -1009
Trial 251, Try 5 complete: Score = -1000
Trial 251, Try 6 complete: Score = -1000
Trial 251, Try 7 complete: Score = -1000
Trial 251, Try 8 complete: Score = -1000
Trial 251, Try 9 complete: Score = -1000
Trial 251, Try 10 complete: Score = -1000
Trial 252, Try 1 complete: Score = -1002
Trial 253, Try 1 complete: Score = -1012
Trial 253, Try 2 complete: Score = -1020
Trial 253, Try 3 complete: Score = -1009
Trial 253, Try 4 complete: Score = -1009
Trial 253, Try 5 complete: Score = -1009
Trial 253, Try 6 complete: Score = -1009
Trial 253, Try 7 complete: Score = -1009
Trial 253, Try 8 complete: Score = -1009
Trial 253, Try 9 complete: Score = -1009
Trial 253, Try 10 complete: Score = -1009
Trial 254, Try 1 complete: Score = -1003
Trial 255, Try 1 complete: Score = -1012
Trial 256, Try 1 complete: Score = -1006
Trial 256, Try 2 complete: Score = -1006
Trial 256, Try 3 complete: Score = -1000
Trial 256, Try 4 complete: Score = -1000
Trial 256, Try 5 complete: Score = -1000
Trial 256, Try 6 complete: Score = -1000
Trial 256, Try 7 complete: Score = -1000
Trial 256, Try 8 complete: Score = -1000
Trial 256, Try 9 complete: Score = -1000
Trial 256, Try 10 complete: Score = -1000
Trial 258, Try 1 complete: Score = -1020
Trial 258, Try 2 complete: Score = -1004
Trial 258, Try 3 complete: Score = -1009
Trial 258, Try 4 complete: Score = -1009
Trial 258, Try 5 complete: Score = -1000
Trial 258, Try 6 complete: Score = -1000
Trial 258, Try 7 complete: Score = -1000
Trial 258, Try 8 complete: Score = -1000
Trial 258, Try 9 complete: Score = -1000
Trial 258, Try 10 complete: Score = -1000
Trial 259, Try 2 complete: Score = -1020
Trial 259, Try 3 complete: Score = -1002
Trial 259, Try 5 complete: Score = -1020
Trial 259, Try 6 complete: Score = -1002
Trial 259, Try 8 complete: Score = -1020
Trial 259, Try 9 complete: Score = -1002
Trial 260, Try 1 complete: Score = -1010
Trial 260, Try 2 complete: Score = -1001
Trial 261, Try 1 complete: Score = -1004
Trial 261, Try 2 complete: Score = -1005
Trial 262, Try 1 complete: Score = -1020
Trial 262, Try 2 complete: Score = -1001
Trial 263, Try 1 complete: Score = -1018
Trial 263, Try 2 complete: Score = -1007
Trial 263, Try 3 complete: Score = -1009
Trial 263, Try 4 complete: Score = -1000
Trial 263, Try 5 complete: Score = -1000
Trial 263, Try 6 complete: Score = -1000
Trial 263, Try 7 complete: Score = -1000
Trial 263, Try 8 complete: Score = -1000
Trial 263, Try 9 complete: Score = -1000
Trial 263, Try 10 complete: Score = -1000
Trial 264, Try 1 complete: Score = -1013
Trial 264, Try 2 complete: Score = -1017
Trial 264, Try 3 complete: Score = -1013
Trial 264, Try 4 complete: Score = -1013
Trial 264, Try 5 complete: Score = -1013
Trial 264, Try 6 complete: Score = -1013
Trial 264, Try 7 complete: Score = -1013
Trial 264, Try 8 complete: Score = -1013
Trial 264, Try 9 complete: Score = -1013
Trial 264, Try 10 complete: Score = -1013
Trial 265, Try 1 complete: Score = -1013
Trial 265, Try 2 complete: Score = -1013
Trial 265, Try 3 complete: Score = -1009
Trial 265, Try 4 complete: Score = -1009
Trial 265, Try 5 complete: Score = -1009
Trial 265, Try 6 complete: Score = -1009
Trial 265, Try 7 complete: Score = -1009
Trial 265, Try 8 complete: Score = -1009
Trial 265, Try 9 complete: Score = -1009
Trial 265, Try 10 complete: Score = -1009
Trial 266, Try 1 complete: Score = -1013
Trial 267, Try 1 complete: Score = -1003
Trial 267, Try 2 complete: Score = -1003
Trial 267, Try 3 complete: Score = -1000
Trial 267, Try 4 complete: Score = -1000
Trial 267, Try 5 complete: Score = -1000
Trial 267, Try 6 complete: Score = -1000
Trial 267, Try 7 complete: Score = -1000
Trial 267, Try 8 complete: Score = -1000
Trial 267, Try 9 complete: Score = -1000
Trial 267, Try 10 complete: Score = -1000
Trial 268, Try 1 complete: Score = -1012
Trial 269, Try 1 complete: Score = -1002
Trial 269, Try 2 complete: Score = -1009
Trial 269, Try 3 complete: Score = -1002
Trial 269, Try 4 complete: Score = -1000
Trial 269, Try 5 complete: Score = -1000
Trial 269, Try 6 complete: Score = -1000
Trial 269, Try 7 complete: Score = -1000
Trial 269, Try 8 complete: Score = -1000
Trial 269, Try 9 complete: Score = -1000
Trial 269, Try 10 complete: Score = -1000
Trial 270, Try 1 complete: Score = -1002
Trial 270, Try 2 complete: Score = -1003
Trial 270, Try 3 complete: Score = -1031
Trial 270, Try 4 complete: Score = -1018
Trial 270, Try 5 complete: Score = -1009
Trial 270, Try 6 complete: Score = -1000
Trial 270, Try 7 complete: Score = -1000
Trial 270, Try 8 complete: Score = -1000
Trial 270, Try 9 complete: Score = -1000
Trial 270, Try 10 complete: Score = -1000
Trial 271, Try 1 complete: Score = -1002
Trial 271, Try 2 complete: Score = -1001
Trial 271, Try 3 complete: Score = -1005
Trial 271, Try 4 complete: Score = -1000
Trial 271, Try 5 complete: Score = -1000
Trial 271, Try 6 complete: Score = -1000
Trial 271, Try 7 complete: Score = -1000
Trial 271, Try 8 complete: Score = -1000
Trial 271, Try 9 complete: Score = -1000
Trial 271, Try 10 complete: Score = -1000
Trial 272, Try 1 complete: Score = -1010
Trial 274, Try 1 complete: Score = -1002
Trial 274, Try 2 complete: Score = -1018
Trial 274, Try 3 complete: Score = -1020
Trial 274, Try 4 complete: Score = -1009
Trial 274, Try 5 complete: Score = -1000
Trial 274, Try 6 complete: Score = -1000
Trial 274, Try 7 complete: Score = -1000
Trial 274, Try 8 complete: Score = -1000
Trial 274, Try 9 complete: Score = -1000
Trial 274, Try 10 complete: Score = -1000
Trial 275, Try 1 complete: Score = -1013
Trial 275, Try 2 complete: Score = -1013
Trial 275, Try 3 complete: Score = -1009
Trial 275, Try 4 complete: Score = -1000
Trial 275, Try 5 complete: Score = -1000
Trial 275, Try 6 complete: Score = -1000
Trial 275, Try 7 complete: Score = -1000
Trial 275, Try 8 complete: Score = -1000
Trial 275, Try 9 complete: Score = -1000
Trial 275, Try 10 complete: Score = -1000
Trial 276, Try 1 complete: Score = -1012
Trial 276, Try 2 complete: Score = -1014
Trial 276, Try 3 complete: Score = -1012
Trial 277, Try 1 complete: Score = -1012
Trial 277, Try 2 complete: Score = -1013
Trial 277, Try 3 complete: Score = -1014
Trial 277, Try 4 complete: Score = -1009
Trial 277, Try 5 complete: Score = -1009
Trial 277, Try 6 complete: Score = -1009
Trial 277, Try 7 complete: Score = -1009
Trial 277, Try 8 complete: Score = -1009
Trial 277, Try 9 complete: Score = -1009
Trial 277, Try 10 complete: Score = -1009
Trial 278, Try 1 complete: Score = -1016
Trial 278, Try 2 complete: Score = -1013
Trial 279, Try 1 complete: Score = -1012
Trial 279, Try 2 complete: Score = -1013
Trial 279, Try 3 complete: Score = -1018
Trial 279, Try 4 complete: Score = -1023
Trial 279, Try 5 complete: Score = -1009
Trial 279, Try 6 complete: Score = -1009
Trial 279, Try 7 complete: Score = -1009
Trial 279, Try 8 complete: Score = -1009
Trial 279, Try 9 complete: Score = -1009
Trial 279, Try 10 complete: Score = -1009
Trial 280, Try 1 complete: Score = -1016
Trial 280, Try 2 complete: Score = -1008
Trial 280, Try 3 complete: Score = -1009
Trial 280, Try 4 complete: Score = -1000
Trial 280, Try 5 complete: Score = -1000
Trial 280, Try 6 complete: Score = -1000
Trial 280, Try 7 complete: Score = -1000
Trial 280, Try 8 complete: Score = -1000
Trial 280, Try 9 complete: Score = -1000
Trial 280, Try 10 complete: Score = -1000
Trial 281, Try 1 complete: Score = -1002
Trial 281, Try 2 complete: Score = -1001
Trial 281, Try 3 complete: Score = -1005
Trial 281, Try 4 complete: Score = -1000
Trial 281, Try 5 complete: Score = -1000
Trial 281, Try 6 complete: Score = -1000
Trial 281, Try 7 complete: Score = -1000
Trial 281, Try 8 complete: Score = -1000
Trial 281, Try 9 complete: Score = -1000
Trial 281, Try 10 complete: Score = -1000
Trial 282, Try 1 complete: Score = -1009
Trial 282, Try 2 complete: Score = -1009
Trial 282, Try 3 complete: Score = -1000
Trial 282, Try 4 complete: Score = -1000
Trial 282, Try 5 complete: Score = -1000
Trial 282, Try 6 complete: Score = -1000
Trial 282, Try 7 complete: Score = -1000
Trial 282, Try 8 complete: Score = -1000
Trial 282, Try 9 complete: Score = -1000
Trial 282, Try 10 complete: Score = -1000
Trial 283, Try 1 complete: Score = -1020
Trial 283, Try 2 complete: Score = -1004
Trial 283, Try 3 complete: Score = -1009
Trial 283, Try 4 complete: Score = -1009
Trial 283, Try 5 complete: Score = -1000
Trial 283, Try 6 complete: Score = -1000
Trial 283, Try 7 complete: Score = -1000
Trial 283, Try 8 complete: Score = -1000
Trial 283, Try 9 complete: Score = -1000
Trial 283, Try 10 complete: Score = -1000
Trial 284, Try 1 complete: Score = -1012
Trial 284, Try 2 complete: Score = -1011
Trial 284, Try 3 complete: Score = -1015
Trial 284, Try 4 complete: Score = -1009
Trial 284, Try 5 complete: Score = -1009
Trial 284, Try 6 complete: Score = -1009
Trial 284, Try 7 complete: Score = -1009
Trial 284, Try 8 complete: Score = -1009
Trial 284, Try 9 complete: Score = -1009
Trial 284, Try 10 complete: Score = -1009
Trial 285, Try 1 complete: Score = -1004
Trial 285, Try 2 complete: Score = -1009
Trial 285, Try 3 complete: Score = -1017
Trial 285, Try 4 complete: Score = -1017
Trial 285, Try 5 complete: Score = -1017
Trial 285, Try 6 complete: Score = -1017
Trial 285, Try 7 complete: Score = -1017
Trial 285, Try 8 complete: Score = -1017
Trial 285, Try 9 complete: Score = -1017
Trial 285, Try 10 complete: Score = -1017
Trial 286, Try 1 complete: Score = -1002
Trial 288, Try 1 complete: Score = -1003
Trial 288, Try 2 complete: Score = -1018
Trial 288, Try 3 complete: Score = -1012
Trial 288, Try 4 complete: Score = -1009
Trial 288, Try 5 complete: Score = -1018
Trial 288, Try 6 complete: Score = -1009
Trial 288, Try 7 complete: Score = -1000
Trial 288, Try 8 complete: Score = -1000
Trial 288, Try 9 complete: Score = -1000
Trial 288, Try 10 complete: Score = -1000
Trial 289, Try 1 complete: Score = -1002
Trial 289, Try 2 complete: Score = -1004
Trial 289, Try 3 complete: Score = -1020
Trial 289, Try 4 complete: Score = -1009
Trial 289, Try 5 complete: Score = -1000
Trial 289, Try 6 complete: Score = -1000
Trial 289, Try 7 complete: Score = -1000
Trial 289, Try 8 complete: Score = -1000
Trial 289, Try 9 complete: Score = -1000
Trial 289, Try 10 complete: Score = -1000
Trial 290, Try 1 complete: Score = -1003
Trial 290, Try 2 complete: Score = -1008
Trial 290, Try 3 complete: Score = -1019
Trial 290, Try 4 complete: Score = -1000
Trial 290, Try 5 complete: Score = -1002
Trial 290, Try 6 complete: Score = -1000
Trial 290, Try 7 complete: Score = -1000
Trial 290, Try 8 complete: Score = -1000
Trial 290, Try 9 complete: Score = -1000
Trial 290, Try 10 complete: Score = -1000
Trial 291, Try 1 complete: Score = -1002
Trial 291, Try 2 complete: Score = -1001
Trial 291, Try 3 complete: Score = -1005
Trial 291, Try 4 complete: Score = -1000
Trial 291, Try 5 complete: Score = -1000
Trial 291, Try 6 complete: Score = -1000
Trial 291, Try 7 complete: Score = -1000
Trial 291, Try 8 complete: Score = -1000
Trial 291, Try 9 complete: Score = -1000
Trial 291, Try 10 complete: Score = -1000
Trial 292, Try 1 complete: Score = -1007
Trial 292, Try 2 complete: Score = -1019
Trial 292, Try 3 complete: Score = -1000
Trial 292, Try 4 complete: Score = -1004
Trial 292, Try 5 complete: Score = -1000
Trial 292, Try 6 complete: Score = -1000
Trial 292, Try 7 complete: Score = -1000
Trial 292, Try 8 complete: Score = -1000
Trial 292, Try 9 complete: Score = -1000
Trial 292, Try 10 complete: Score = -1000
Trial 294, Try 1 complete: Score = -1020
Trial 294, Try 2 complete: Score = -1001
Trial 294, Try 3 complete: Score = -1004
Trial 296, Try 1 complete: Score = -1002
Trial 296, Try 2 complete: Score = -1004
Trial 296, Try 3 complete: Score = -1006
Trial 296, Try 4 complete: Score = -1000
Trial 296, Try 5 complete: Score = -1000
Trial 296, Try 6 complete: Score = -1000
Trial 296, Try 7 complete: Score = -1000
Trial 296, Try 8 complete: Score = -1000
Trial 296, Try 9 complete: Score = -1000
Trial 296, Try 10 complete: Score = -1000
Trial 297, Try 1 complete: Score = -1000
Trial 297, Try 2 complete: Score = -1000
Trial 297, Try 3 complete: Score = -1000
Trial 297, Try 4 complete: Score = -1000
Trial 297, Try 5 complete: Score = -1000
Trial 297, Try 6 complete: Score = -1000
Trial 297, Try 7 complete: Score = -1000
Trial 297, Try 8 complete: Score = -1000
Trial 297, Try 9 complete: Score = -1000
Trial 297, Try 10 complete: Score = -1000
Trial 298, Try 1 complete: Score = -1002
Trial 298, Try 2 complete: Score = -1001
Trial 298, Try 3 complete: Score = -1005
Trial 298, Try 4 complete: Score = -1000
Trial 298, Try 5 complete: Score = -1000
Trial 298, Try 6 complete: Score = -1000
Trial 298, Try 7 complete: Score = -1000
Trial 298, Try 8 complete: Score = -1000
Trial 298, Try 9 complete: Score = -1000
Trial 298, Try 10 complete: Score = -1000
Trial 299, Try 1 complete: Score = -1025
Trial 299, Try 2 complete: Score = -1016
Trial 299, Try 3 complete: Score = -1009
Trial 299, Try 4 complete: Score = -1000
Trial 299, Try 5 complete: Score = -1000
Trial 299, Try 6 complete: Score = -1000
Trial 299, Try 7 complete: Score = -1000
Trial 299, Try 8 complete: Score = -1000
Trial 299, Try 9 complete: Score = -1000
Trial 299, Try 10 complete: Score = -1000
Trial 300, Try 1 complete: Score = -1012
Trial 301, Try 1 complete: Score = -1013
Trial 301, Try 2 complete: Score = -1024
Trial 301, Try 4 complete: Score = -1022
Trial 301, Try 5 complete: Score = -1025
Trial 301, Try 6 complete: Score = -1025
Trial 301, Try 7 complete: Score = -1025
Trial 301, Try 8 complete: Score = -1025
Trial 301, Try 9 complete: Score = -1025
Trial 301, Try 10 complete: Score = -1025
Trial 302, Try 1 complete: Score = -1003
Trial 302, Try 2 complete: Score = -1003
Trial 302, Try 3 complete: Score = -1000
Trial 302, Try 4 complete: Score = -1000
Trial 302, Try 5 complete: Score = -1000
Trial 302, Try 6 complete: Score = -1000
Trial 302, Try 7 complete: Score = -1000
Trial 302, Try 8 complete: Score = -1000
Trial 302, Try 9 complete: Score = -1000
Trial 302, Try 10 complete: Score = -1000
Trial 303, Try 1 complete: Score = -1002
Trial 303, Try 2 complete: Score = -1001
Trial 303, Try 3 complete: Score = -1005
Trial 303, Try 4 complete: Score = -1000
Trial 303, Try 5 complete: Score = -1000
Trial 303, Try 6 complete: Score = -1000
Trial 303, Try 7 complete: Score = -1000
Trial 303, Try 8 complete: Score = -1000
Trial 303, Try 9 complete: Score = -1000
Trial 303, Try 10 complete: Score = -1000
Trial 305, Try 1 complete: Score = -1023
Trial 305, Try 2 complete: Score = -1003
Trial 305, Try 3 complete: Score = -1009
Trial 305, Try 4 complete: Score = -1000
Trial 305, Try 5 complete: Score = -1000
Trial 305, Try 6 complete: Score = -1000
Trial 305, Try 7 complete: Score = -1000
Trial 305, Try 8 complete: Score = -1000
Trial 305, Try 9 complete: Score = -1000
Trial 305, Try 10 complete: Score = -1000
Trial 306, Try 1 complete: Score = -1002
Trial 306, Try 2 complete: Score = -1017
Trial 307, Try 1 complete: Score = -1003
Trial 307, Try 2 complete: Score = -1022
Trial 307, Try 3 complete: Score = -1016
Trial 308, Try 1 complete: Score = -1009
Trial 308, Try 2 complete: Score = -1000
Trial 308, Try 3 complete: Score = -1000
Trial 308, Try 4 complete: Score = -1000
Trial 308, Try 5 complete: Score = -1000
Trial 308, Try 6 complete: Score = -1000
Trial 308, Try 7 complete: Score = -1000
Trial 308, Try 8 complete: Score = -1000
Trial 308, Try 9 complete: Score = -1000
Trial 308, Try 10 complete: Score = -1000
Trial 309, Try 1 complete: Score = -1018
Trial 309, Try 2 complete: Score = -1016
Trial 309, Try 3 complete: Score = -1009
Trial 309, Try 4 complete: Score = -1009
Trial 309, Try 5 complete: Score = -1009
Trial 309, Try 6 complete: Score = -1009
Trial 309, Try 7 complete: Score = -1009
Trial 309, Try 8 complete: Score = -1009
Trial 309, Try 9 complete: Score = -1009
Trial 309, Try 10 complete: Score = -1009
Trial 310, Try 1 complete: Score = -1012
Trial 310, Try 2 complete: Score = -1011
Trial 310, Try 3 complete: Score = -1011
Trial 310, Try 4 complete: Score = -1011
Trial 310, Try 5 complete: Score = -1011
Trial 310, Try 6 complete: Score = -1011
Trial 310, Try 7 complete: Score = -1011
Trial 310, Try 8 complete: Score = -1011
Trial 310, Try 9 complete: Score = -1011
Trial 310, Try 10 complete: Score = -1011
Trial 311, Try 1 complete: Score = -1007
Trial 311, Try 2 complete: Score = -1001
Trial 311, Try 3 complete: Score = -1008
Trial 311, Try 4 complete: Score = -1000
Trial 311, Try 5 complete: Score = -1001
Trial 311, Try 6 complete: Score = -1000
Trial 311, Try 7 complete: Score = -1001
Trial 311, Try 8 complete: Score = -1000
Trial 311, Try 9 complete: Score = -1001
Trial 311, Try 10 complete: Score = -1000
Trial 312, Try 1 complete: Score = -1006
Trial 312, Try 2 complete: Score = -1003
Trial 312, Try 3 complete: Score = -1005
Trial 312, Try 4 complete: Score = -1000
Trial 312, Try 5 complete: Score = -1000
Trial 312, Try 6 complete: Score = -1000
Trial 312, Try 7 complete: Score = -1000
Trial 312, Try 8 complete: Score = -1000
Trial 312, Try 9 complete: Score = -1000
Trial 312, Try 10 complete: Score = -1000
Trial 313, Try 1 complete: Score = -1022
Trial 313, Try 2 complete: Score = -1017
Trial 313, Try 3 complete: Score = -1009
Trial 313, Try 4 complete: Score = -1000
Trial 313, Try 5 complete: Score = -1000
Trial 313, Try 6 complete: Score = -1000
Trial 313, Try 7 complete: Score = -1000
Trial 313, Try 8 complete: Score = -1000
Trial 313, Try 9 complete: Score = -1000
Trial 313, Try 10 complete: Score = -1000
Trial 314, Try 1 complete: Score = -1016
Trial 316, Try 1 complete: Score = -1007
Trial 317, Try 1 complete: Score = -1006
Trial 317, Try 2 complete: Score = -1004
Trial 317, Try 3 complete: Score = -1000
Trial 317, Try 4 complete: Score = -1000
Trial 317, Try 5 complete: Score = -1000
Trial 317, Try 6 complete: Score = -1000
Trial 317, Try 7 complete: Score = -1000
Trial 317, Try 8 complete: Score = -1000
Trial 317, Try 9 complete: Score = -1000
Trial 317, Try 10 complete: Score = -1000
Trial 320, Try 1 complete: Score = -1009
Trial 320, Try 2 complete: Score = -1009
Trial 320, Try 3 complete: Score = -1000
Trial 320, Try 4 complete: Score = -1000
Trial 320, Try 5 complete: Score = -1000
Trial 320, Try 6 complete: Score = -1000
Trial 320, Try 7 complete: Score = -1000
Trial 320, Try 8 complete: Score = -1000
Trial 320, Try 9 complete: Score = -1000
Trial 320, Try 10 complete: Score = -1000
Trial 321, Try 1 complete: Score = -1014
Trial 321, Try 2 complete: Score = -1003
Trial 321, Try 3 complete: Score = -1017
Trial 321, Try 4 complete: Score = -1014
Trial 321, Try 5 complete: Score = -1014
Trial 321, Try 6 complete: Score = -1014
Trial 321, Try 7 complete: Score = -1014
Trial 321, Try 8 complete: Score = -1014
Trial 321, Try 9 complete: Score = -1014
Trial 321, Try 10 complete: Score = -1014
Trial 323, Try 1 complete: Score = -1003
Trial 323, Try 2 complete: Score = -1022
Trial 323, Try 3 complete: Score = -1005
Trial 323, Try 4 complete: Score = -1000
Trial 323, Try 5 complete: Score = -1002
Trial 323, Try 6 complete: Score = -1000
Trial 323, Try 7 complete: Score = -1000
Trial 323, Try 8 complete: Score = -1000
Trial 323, Try 9 complete: Score = -1000
Trial 323, Try 10 complete: Score = -1000
Trial 324, Try 1 complete: Score = -1002
Trial 324, Try 2 complete: Score = -1007
Trial 324, Try 3 complete: Score = -1004
Trial 324, Try 4 complete: Score = -1006
Trial 324, Try 5 complete: Score = -1000
Trial 324, Try 6 complete: Score = -1000
Trial 324, Try 7 complete: Score = -1000
Trial 324, Try 8 complete: Score = -1000
Trial 324, Try 9 complete: Score = -1000
Trial 324, Try 10 complete: Score = -1000
Trial 326, Try 1 complete: Score = -1002
Trial 326, Try 2 complete: Score = -1017
Trial 327, Try 1 complete: Score = -1003
Trial 327, Try 2 complete: Score = -1003
Trial 327, Try 3 complete: Score = -1000
Trial 327, Try 4 complete: Score = -1000
Trial 327, Try 5 complete: Score = -1000
Trial 327, Try 6 complete: Score = -1000
Trial 327, Try 7 complete: Score = -1000
Trial 327, Try 8 complete: Score = -1000
Trial 327, Try 9 complete: Score = -1000
Trial 327, Try 10 complete: Score = -1000
Trial 329, Try 1 complete: Score = -1012
Trial 329, Try 2 complete: Score = -1014
Trial 329, Try 3 complete: Score = -1012
Trial 329, Try 4 complete: Score = -1015
Trial 329, Try 5 complete: Score = -1009
Trial 329, Try 6 complete: Score = -1009
Trial 329, Try 7 complete: Score = -1009
Trial 329, Try 8 complete: Score = -1009
Trial 329, Try 9 complete: Score = -1009
Trial 329, Try 10 complete: Score = -1009
Trial 333, Try 1 complete: Score = -1006
Trial 334, Try 1 complete: Score = -1014
Trial 335, Try 1 complete: Score = -1016
Trial 335, Try 2 complete: Score = -1004
Trial 335, Try 3 complete: Score = -1009
Trial 335, Try 4 complete: Score = -1000
Trial 335, Try 5 complete: Score = -1000
Trial 335, Try 6 complete: Score = -1000
Trial 335, Try 7 complete: Score = -1000
Trial 335, Try 8 complete: Score = -1000
Trial 335, Try 9 complete: Score = -1000
Trial 335, Try 10 complete: Score = -1000
Trial 336, Try 1 complete: Score = -1012
Trial 336, Try 2 complete: Score = -1013
Trial 336, Try 3 complete: Score = -1015
Trial 337, Try 2 complete: Score = -1020
Trial 337, Try 3 complete: Score = -1025
Trial 337, Try 4 complete: Score = -1025
Trial 337, Try 5 complete: Score = -1025
Trial 337, Try 6 complete: Score = -1025
Trial 337, Try 7 complete: Score = -1025
Trial 337, Try 8 complete: Score = -1025
Trial 337, Try 9 complete: Score = -1025
Trial 337, Try 10 complete: Score = -1025
Trial 338, Try 1 complete: Score = -1007
Trial 338, Try 2 complete: Score = -1001
Trial 338, Try 3 complete: Score = -1004
Trial 339, Try 1 complete: Score = -1008
Trial 339, Try 3 complete: Score = -1017
Trial 340, Try 1 complete: Score = -1007
Trial 340, Try 2 complete: Score = -1013
Trial 340, Try 3 complete: Score = -1027
Trial 340, Try 4 complete: Score = -1000
Trial 340, Try 5 complete: Score = -1009
Trial 340, Try 6 complete: Score = -1000
Trial 340, Try 7 complete: Score = -1000
Trial 340, Try 8 complete: Score = -1000
Trial 340, Try 9 complete: Score = -1000
Trial 340, Try 10 complete: Score = -1000
Trial 341, Try 1 complete: Score = -1016
Trial 341, Try 2 complete: Score = -1017
Trial 341, Try 4 complete: Score = -1017
Trial 341, Try 6 complete: Score = -1017
Trial 341, Try 8 complete: Score = -1017
Trial 341, Try 10 complete: Score = -1017
Trial 343, Try 1 complete: Score = -1002
Trial 343, Try 2 complete: Score = -1001
Trial 343, Try 3 complete: Score = -1005
Trial 343, Try 4 complete: Score = -1000
Trial 343, Try 5 complete: Score = -1000
Trial 343, Try 6 complete: Score = -1000
Trial 343, Try 7 complete: Score = -1000
Trial 343, Try 8 complete: Score = -1000
Trial 343, Try 9 complete: Score = -1000
Trial 343, Try 10 complete: Score = -1000
Trial 344, Try 1 complete: Score = -1012
Trial 344, Try 2 complete: Score = -1024
Trial 344, Try 3 complete: Score = -1012
Trial 344, Try 4 complete: Score = -1016
Trial 344, Try 5 complete: Score = -1009
Trial 344, Try 6 complete: Score = -1009
Trial 344, Try 7 complete: Score = -1009
Trial 344, Try 8 complete: Score = -1009
Trial 344, Try 9 complete: Score = -1009
Trial 344, Try 10 complete: Score = -1009
Trial 345, Try 1 complete: Score = -1002
Trial 345, Try 2 complete: Score = -1013
Trial 345, Try 3 complete: Score = -1016
Trial 345, Try 4 complete: Score = -1013
Trial 345, Try 5 complete: Score = -1009
Trial 346, Try 1 complete: Score = -1025
